"stidstd","schoolid","st04q01","st81q01","st81q02","st81q03","st81q04","st81q05","st62q01","st62q03","st62q06","st62q07","st62q12","st62q15","st62q16","pv1math","pv2math","pv3math","pv4math","pv5math","st81q01s","st81q02s","st81q03s","st81q04s","st81q05s","st62q01s","st62q03s","st62q06s","st62q07s","st62q12s","st62q15s","st62q16s"
3155,120,2,4,4,3,4,3,1,4,4,1,2,4,2,0.604,0.699,0.419,0.479,1.006,3.33333333333333,3.55555555555556,3.22222222222222,3.77777777777778,3.66666666666667,1.11111111111111,4.11111111111111,3.88888888888889,1.55555555555556,1.77777777777778,3.66666666666667,2.44444444444444
3156,120,1,3,3,3,4,3,1,4,4,1,1,4,4,0.393,-0.274,0.422,0.146,-0.097,3.33333333333333,3.55555555555556,3.22222222222222,3.77777777777778,3.66666666666667,1.11111111111111,4.11111111111111,3.88888888888889,1.55555555555556,1.77777777777778,3.66666666666667,2.44444444444444
3162,120,2,4,3,4,4,4,1,4,4,1,1,3,3,-0.134,-0.113,-0.727,0.082,0.031,3.33333333333333,3.55555555555556,3.22222222222222,3.77777777777778,3.66666666666667,1.11111111111111,4.11111111111111,3.88888888888889,1.55555555555556,1.77777777777778,3.66666666666667,2.44444444444444
3164,120,2,3,4,3,4,4,1,4,4,1,1,3,1,0.27,0.603,-0.091,0.203,-0.22,3.33333333333333,3.55555555555556,3.22222222222222,3.77777777777778,3.66666666666667,1.11111111111111,4.11111111111111,3.88888888888889,1.55555555555556,1.77777777777778,3.66666666666667,2.44444444444444
3165,120,2,3,4,3,4,4,1,4,4,1,1,4,2,1.829,1.378,0.794,1.294,1.282,3.33333333333333,3.55555555555556,3.22222222222222,3.77777777777778,3.66666666666667,1.11111111111111,4.11111111111111,3.88888888888889,1.55555555555556,1.77777777777778,3.66666666666667,2.44444444444444
3170,120,2,3,3,3,3,4,1,4,2,2,4,2,2,2.165,2.284,2.784,1.953,2.159,3.33333333333333,3.55555555555556,3.22222222222222,3.77777777777778,3.66666666666667,1.11111111111111,4.11111111111111,3.88888888888889,1.55555555555556,1.77777777777778,3.66666666666667,2.44444444444444
3177,120,2,3,4,3,4,4,1,4,4,1,1,4,1,0.985,1.021,0.852,0.937,-0.081,3.33333333333333,3.55555555555556,3.22222222222222,3.77777777777778,3.66666666666667,1.11111111111111,4.11111111111111,3.88888888888889,1.55555555555556,1.77777777777778,3.66666666666667,2.44444444444444
3184,121,1,4,3,4,3,3,4,5,5,4,4,4,5,-0.442,0.377,-0.328,-0.236,-0.672,3.6,3.2,3.6,3.2,3.6,2.6,4.6,4.2,3,3.4,3.8,3.4
3188,121,1,4,4,4,4,4,4,5,5,5,5,5,5,0.163,-0.166,0.72,0.242,-0.643,3.6,3.2,3.6,3.2,3.6,2.6,4.6,4.2,3,3.4,3.8,3.4
3192,121,1,3,2,2,2,3,1,5,4,1,4,5,3,0.531,1.546,1.343,0.743,0.933,3.6,3.2,3.6,3.2,3.6,2.6,4.6,4.2,3,3.4,3.8,3.4
3195,121,1,4,4,4,3,4,3,4,4,4,3,4,3,-0.318,-0.375,-0.093,-1.45,-0.074,3.6,3.2,3.6,3.2,3.6,2.6,4.6,4.2,3,3.4,3.8,3.4
3197,121,1,3,3,4,4,4,1,4,3,1,1,1,1,-0.771,-0.6,-0.206,-0.698,-0.753,3.6,3.2,3.6,3.2,3.6,2.6,4.6,4.2,3,3.4,3.8,3.4
3205,122,2,3,3,3,2,3,2,4,5,5,4,4,5,0.04,0.261,0.318,0.648,0.001,2.57142857142857,2.71428571428571,2.85714285714286,3.14285714285714,3.28571428571429,2.14285714285714,3.85714285714286,3.85714285714286,4,2.71428571428571,2.14285714285714,3.85714285714286
3207,122,1,3,4,4,4,4,5,5,5,5,3,1,5,-0.461,-1.483,-0.929,-0.716,-0.613,2.57142857142857,2.71428571428571,2.85714285714286,3.14285714285714,3.28571428571429,2.14285714285714,3.85714285714286,3.85714285714286,4,2.71428571428571,2.14285714285714,3.85714285714286
3211,122,1,4,3,3,4,4,1,2,2,2,1,1,2,-1.643,-1.378,-2.482,-2.094,-1.806,2.57142857142857,2.71428571428571,2.85714285714286,3.14285714285714,3.28571428571429,2.14285714285714,3.85714285714286,3.85714285714286,4,2.71428571428571,2.14285714285714,3.85714285714286
3215,122,2,1,2,2,3,1,2,4,2,3,1,1,2,-1.205,-1.538,-1.085,-1.782,-0.961,2.57142857142857,2.71428571428571,2.85714285714286,3.14285714285714,3.28571428571429,2.14285714285714,3.85714285714286,3.85714285714286,4,2.71428571428571,2.14285714285714,3.85714285714286
3216,122,1,3,3,3,3,4,3,4,4,4,5,2,5,-0.466,-0.41,-0.127,-1.204,-0.82,2.57142857142857,2.71428571428571,2.85714285714286,3.14285714285714,3.28571428571429,2.14285714285714,3.85714285714286,3.85714285714286,4,2.71428571428571,2.14285714285714,3.85714285714286
3219,122,1,3,3,4,4,4,1,4,5,5,2,3,5,-1.004,-0.777,-0.952,-0.886,-1.81,2.57142857142857,2.71428571428571,2.85714285714286,3.14285714285714,3.28571428571429,2.14285714285714,3.85714285714286,3.85714285714286,4,2.71428571428571,2.14285714285714,3.85714285714286
3226,122,2,1,1,1,2,3,1,4,4,4,3,3,3,-2.079,-1.823,-1.526,-2.067,-1.542,2.57142857142857,2.71428571428571,2.85714285714286,3.14285714285714,3.28571428571429,2.14285714285714,3.85714285714286,3.85714285714286,4,2.71428571428571,2.14285714285714,3.85714285714286
3229,123,2,3,3,3,3,3,1,4,3,1,1,4,1,-0.921,-0.604,-0.769,-1.117,-1.444,2.90909090909091,2.90909090909091,2.63636363636364,2.72727272727273,2.81818181818182,1.90909090909091,3.81818181818182,3.36363636363636,1.90909090909091,1.90909090909091,3.36363636363636,1.81818181818182
3231,123,1,3,3,3,3,3,2,4,4,4,3,4,3,-1.24,-0.753,-0.996,-0.929,-1.233,2.90909090909091,2.90909090909091,2.63636363636364,2.72727272727273,2.81818181818182,1.90909090909091,3.81818181818182,3.36363636363636,1.90909090909091,1.90909090909091,3.36363636363636,1.81818181818182
3232,123,2,1,2,2,1,2,3,2,2,3,2,2,5,-1.593,-0.733,-1.536,-0.898,-1.1,2.90909090909091,2.90909090909091,2.63636363636364,2.72727272727273,2.81818181818182,1.90909090909091,3.81818181818182,3.36363636363636,1.90909090909091,1.90909090909091,3.36363636363636,1.81818181818182
3239,123,1,3,3,3,4,4,1,5,5,1,1,5,1,-0.376,-1.083,-0.027,-0.586,-0.572,2.90909090909091,2.90909090909091,2.63636363636364,2.72727272727273,2.81818181818182,1.90909090909091,3.81818181818182,3.36363636363636,1.90909090909091,1.90909090909091,3.36363636363636,1.81818181818182
3245,123,1,3,2,1,1,1,1,5,5,1,1,1,1,-1.175,-1.193,-0.954,-1.078,-0.954,2.90909090909091,2.90909090909091,2.63636363636364,2.72727272727273,2.81818181818182,1.90909090909091,3.81818181818182,3.36363636363636,1.90909090909091,1.90909090909091,3.36363636363636,1.81818181818182
3247,123,2,4,3,3,2,3,1,3,1,1,1,3,1,-2.015,-0.356,-1.865,-1.857,-0.902,2.90909090909091,2.90909090909091,2.63636363636364,2.72727272727273,2.81818181818182,1.90909090909091,3.81818181818182,3.36363636363636,1.90909090909091,1.90909090909091,3.36363636363636,1.81818181818182
3249,123,2,3,4,1,4,1,1,4,1,1,4,4,1,-1.68,-1.874,-1.779,-1.805,-1.537,2.90909090909091,2.90909090909091,2.63636363636364,2.72727272727273,2.81818181818182,1.90909090909091,3.81818181818182,3.36363636363636,1.90909090909091,1.90909090909091,3.36363636363636,1.81818181818182
3251,123,2,2,3,4,3,4,3,3,3,1,1,5,1,-0.18,-1.158,-1.109,-1.189,-1.201,2.90909090909091,2.90909090909091,2.63636363636364,2.72727272727273,2.81818181818182,1.90909090909091,3.81818181818182,3.36363636363636,1.90909090909091,1.90909090909091,3.36363636363636,1.81818181818182
3257,123,1,4,3,3,3,3,4,4,4,4,4,4,4,-2.937,-3.248,-2.365,-2.562,-1.779,2.90909090909091,2.90909090909091,2.63636363636364,2.72727272727273,2.81818181818182,1.90909090909091,3.81818181818182,3.36363636363636,1.90909090909091,1.90909090909091,3.36363636363636,1.81818181818182
3260,123,2,3,3,3,3,3,2,4,5,2,1,4,1,-0.791,-0.475,-1.58,-0.426,-0.762,2.90909090909091,2.90909090909091,2.63636363636364,2.72727272727273,2.81818181818182,1.90909090909091,3.81818181818182,3.36363636363636,1.90909090909091,1.90909090909091,3.36363636363636,1.81818181818182
3262,123,1,3,3,3,3,4,2,4,4,2,2,1,1,0.122,-0.184,-0.093,0.011,0.208,2.90909090909091,2.90909090909091,2.63636363636364,2.72727272727273,2.81818181818182,1.90909090909091,3.81818181818182,3.36363636363636,1.90909090909091,1.90909090909091,3.36363636363636,1.81818181818182
3266,124,1,4,2,3,3,3,1,5,5,1,1,5,1,-1.315,-1.927,-1.473,-1.689,-1.116,3.75,3.25,3.75,3.75,3.75,1.75,4.25,4.5,2.75,2,4.5,1.25
3268,124,2,4,4,4,4,4,1,4,4,5,1,4,1,-1.373,-0.503,-1.317,-0.859,-0.248,3.75,3.25,3.75,3.75,3.75,1.75,4.25,4.5,2.75,2,4.5,1.25
